Identifiant,Nom,Description,Tag 1,Tag 2,Tag 3,Latitude,Longitude,N° et nom de rue,CP,Ville,Année de création,Url site web,Email,Nom compte Twitter,Url page Facebook,Url page Google +,Url page Linkedin,Url page Viadeo,Catégorie
inovia-team,Inovia-Team,Inovia-Team est une société d'ingénierie web qui accompagne des startups dans leurs projets d'innovation.,,,,48.883362,2.34782,13 boulevard de Rochechouart,75009,Paris,2007,http://www.inovia.fr,,inoviateam,https://www.facebook.com/pages/Inovia-Team/147815591928404,,http://www.linkedin.com/company/inovia-team,,Prestataire
inria,Inria,Inria est un organisme public de recherche dédié aux sciences et technologies du numérique.,,,,48.82836,2.356641,23 avenue d'Italie,75013,Paris,1973,http://www.inria.fr,,Inria,https://www.facebook.com/Inria.fr,https://plus.google.com/113588681551484613564,http://www.linkedin.com/company/164385,,Acteur public
institut-d-optique-graduate-school,Institut d'Optique Graduate School,L’Institut d'Optique Graduate School est une grande école d'ingénieurs française privée dont la spécialité est l'optique et ses applications industrielles et scientifiques.,,,,48.714227520531175,2.203359603881836,2 avenue Augustin Fresnel,91127 Palaiseau,,1920,http://www.institutoptique.fr/,camille.resseguier@institutoptique.fr,,https://www.facebook.com/institutoptique,,,,École
int13,int13,int13 regroupe une équipe d'ingénieurs et d'artistes qui mettent leurs compétences au service des jeux sur mobile en réalité augmentée.,,,,48.854858,2.40352,80 rue des Haies,75020,Paris,2008,http://www.int13.net,,int13,https://www.facebook.com/int13.net,,http://www.linkedin.com/company/388052,,Entreprise
intelligent-learning-objects,Intelligent Learning Objects,"ILObects est un éditeur de logiciels innovants dans les domaines de l’éducation, du multimédia et de l'internet qui utilise des techniques d’intelligence artificielle associées à des méthodes issues des sciences cognitives.",,,,48.854858,2.40352,80 rue des Haies,75020,Paris,2004,http://www.ilobjects.com,,,,,,,Entreprise
intelligéré,Intelligéré,Intelligéré conçoit et développe des applications mobiles qui exploitent la convergence IP et du multimédia.,,,,48.873772,2.23338,5 rue Salomon de Rothschild,92150,Suresnes,,http://www.intelligere.biz,,,,,,,Entreprise
intencity,INTENCITY,"L'hébergement de petites entreprises au sein des Plateformes Urbaines d'Accès aux Marchés, formations  et conseil au développement d'entreprises, et aux outils internet orientés vers le développement des capacités des entrepreneurs.",,,,48.847710951000465,2.38652659300044,31 rue de Reuilly 75012 Paris,,,2006,http://www.intencity.fr,marie@intencity.fr,intencity_fr,https://www.facebook.com/intencity.fr,,,,Tiers-lieu
intencity-clichy,Intencity Clichy,"Intencity, c'est l’accès au marché par des solutions d'hébergements d'entreprises, c'est un partage de travail et d'expérience, c'est l'accès à des outils internet de développement des capacités entrepreneuriales et  d’aide à la gestion.",,,,48.90583999900048,2.302510001000428,6 rue d'Estienne d'Orves,92110,Clichy,2012,http://www.intencity.fr/clichy-92110.html,olivier@intencity.fr,intencity_fr,https://www.facebook.com/pages/Intencity_fr/379346058819521,,,,Incubateur
intencity-reuilly,Intencity Reuilly,"Intencity c'est l'accès au marché grâce à des solutions d'hébergements d'entreprises, une communauté de travail et de partage d'expériences et la consolidation d'outils internet orientés vers le développement des capacités des entrepreneurs",,,,48.847689998000476,2.386499995000406,31 rue de Reuilly,75012,Paris,2006,http://www.intencity.fr/paris-12eme-reuilly-diderot.html,contact@intencity.fr,intencity_fr,https://www.facebook.com/pages/Intencity_fr/379346058819521,,,,Incubateur
interactive-mobility,INTERACTIVE MOBILITY,"Créée en 2012, Interactive Mobility est une start up qui développe des solutions de tablettes interactives dédiées aux mondes de la mobilité et de l’attente.",,,,48.87261892829001,2.3356246948242188,211 rue de l'université,75007 Paris,,2013,http://www.interactive-mobility.com,tanguy@interactive-mobility.com,InteractiveMob,https://www.facebook.com/InteractiveMobility,,http://www.linkedin.com/company/interactive-mobility?trk=top_nav_home,,Entreprise
intercloud,InterCloud,"InterCloud est un opérateur d’accès au Cloud, spécialiste de la connectivité vers les plateformes de type SaaS, telles que Salesforce, PaaS, telles que Microsof Azure, ou IaaS, telles que Amazon Web Services.",,,,48.86301,2.33809,4 place de Valois,75001,Paris,2010,http://www.intercloud.fr,,theintercloud,,https://plus.google.com/101832573955816514382,http://www.linkedin.com/company/1665585,,Entreprise
internet-memory-research,Internet Memory Research,"Internet Memory Research est une spin-off de l'Internet Memory Foundation, spécialisée dans la collecte, le traitement à grande échelle, et l'archivage de données en provenance du Web. IMR développe des solutions de traitement de l'information.",,,,48.85429898300049,2.428668200000459,45 ter rue de la Révolution,93100,Montreuil,2011,http://mignify.com,chloe@internetmemory.net,mignify,,,,,Entreprise
intersec,Intersec,"Intersec conçoit des solutions qui permettent aux opérateurs mobiles de capturer et de monétiser la valeur de leur réseau, en collectant la big data en vue de favoriser l'innovation en matière de services.",,,,48.897844,2.252912,37 rue Pierre L'homme,92400,Courbevoie,2004,http://www.intersec.com,,IntersecGroup,,,http://www.linkedin.com/company/intersec-group,,Entreprise
investessor,Investessor,Les Angels d'Investessor accompagnent et financent des startups innovantes de tous secteurs d’activité à Paris et en Ile-de-France.,,,,48.841808,2.23779,146 rue du Château,92100,Boulogne Billancourt,,http://www.investessor.fr,,investessor,,https://plus.google.com/+investessor,http://www.linkedin.com/company/682652,,Investisseur
inéovation,Inéovation,"Inéovation est une société spécialisée dans l'audit, le conseil, et la fourniture de solutions applicatives et réseaux pour la sécurité des systèmes d'information.",,,,48.899813,2.286533,37 rue Collange,92300,Levallois Perret,2008,http://www.ineovation.fr,,,http://www.facebook.com/pages/Ineovation/195614780509730,,http://www.linkedin.com/company/ineovation,,Entreprise
ionis-stm,Ionis STM,Ionis School of Technology and Management est l'école de la convergence technologique et managériale et propose de nombreuses formations alliant cette double compétence.,,,,48.813671,2.39258,15 rue Maurice Grandcoing,94200,Ivry sur Seine,2002,http://www.ionis-stm.com,,ionisstm,https://www.facebook.com/ionis.stm,https://plus.google.com/105516405728093985749,http://www.linkedin.com/company/1975145,,École
ip-formation,Ip-formation,Ip-formation prépare aux métiers de l'informatique et des technologies de l'information et de la communication.,,,,48.84848,2.38842,25 rue Claude Tillier,75012,Paris,1998,http://www.ip-formation.fr,,IPFormation1,https://www.facebook.com/pages/Ip-formation/156704814365474,,,,École
ip-label,IP-Label,IP-Label mesure la qualité des applications web en privilégiant un point de vue utilisateur et en offrant des solutions pour superviser leur performance et leur disponibilité.,,,,48.908321,2.23769,90 boulevard National,92250,La Garenne Colombes,1983,http://www.ip-label.com,,iplabel,,,http://www.linkedin.com/company/ip-label,,Entreprise
iris-capital,Iris Capital,"Iris Capital est un investisseur en capital risque, spécialisé en économie numérique, surtout actif en Europe.",,,,48.869629,2.30357,62 rue Pierre Charron,75008,Paris,1986,http://www.iriscapital.com,,,,,http://www.linkedin.com/company/117523,,Investisseur
isai-capital,ISAI Capital,ISAI est un fonds d'entrepreneurs qui a pour vocation de financer et accompagner des sociétés Internet à fort potentiel.,,,,48.874884,2.292473,10 avenue de la Grande Armée,75017,Paris,,http://www.isai.fr,,isai_fr,,,http://www.linkedin.com/company/755069,,Investisseur
isart-digital,ISART Digital,ISART Digital est l'école des métiers du jeu vidéo et du film 3D.,,,,48.85334,2.3704,2 rue de la Roquette,75011,Paris,2001,http://www.isartdigital.com,,ISARTDIGITAL,https://www.facebook.com/pages/ISART-DIGITAL-Officiel/382641550265,,http://www.linkedin.com/company/687451,,École
isep,ISEP,"L'Institut Supérieur d'Electronique de Paris forme des ingénieurs généralistes en technologies du numérique (Informatique, Électronique, Télécoms et Images).",,,,48.845581,2.32789,28 rue Notre-Dame des Champs,75006,Paris,1955,http://www.isep.fr,,ISEP,https://www.facebook.com/ISEP.Paris,,,,École
isi,ISI,"ISI fournit un ensemble de solutions et services pour l’archivage, la gestion et la diffusion des images et des documents.",,,,48.694421,2.15292,14 rue de la Hacquinière,91440,Bures sur Yvette,,http://www.isimages.com,,,,,,,Entreprise
islean-consulting,ISlean Consulting,"ISlean Consulting est un cabinet de conseil en stratégie, Lean management et organisation des systèmes d'informations.",,,,48.816872,2.3006,32 rue Guy Moquet,92240,Malakoff,2008,http://www.islean-consulting.fr,,isleanfr,,,http://www.linkedin.com/company/islean-consulting,,Prestataire
isogeo,Isogeo,"Isogeo facilite la gestion des données géographiques et optimise leur utilisation, leur partage et leur valorisation.",,,,48.854858,2.40352,80 rue des Haies,75020,Paris,2009,http://www.isogeo.com,olivier.schwartz@isogeo.fr,isogeo,https://www.facebook.com/isogeo,https://plus.google.com/105579669150783376727/posts,http://www.linkedin.com/company/isogeo,http://www.viadeo.com/fr/company/isogeo,Entreprise
isthma,Isthma,"Isthma est spécialisée dans l'analyse de données, la statistique et la visualisation orientée bigdata.",,,,48.865629,2.392446,18 rue Soleillet,75020,Paris,2003,http://www.isthma.fr,,,,,,,Entreprise
it-angels,IT Angels,IT Angels finance l'excellence et l'innovation dans le secteur des technologies de l'information et de la communication en France.,,,,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,,http://www.itangels.fr,,Itangelsparis,,,,,Investisseur
itaapy,Itaapy,Itaapy est un fournisseur de solutions Open Source adepte des méthodes agiles.,,,,48.87065,2.341578,40 passage des Panoramas,75002,Paris,2003,http://www.itaapy.com,,itaapy,,,http://www.linkedin.com/company/690552,,Entreprise
items-international,ITEMS International,"ITEMS International est une société de conseil qui rassemble des associés et consultants de haut niveau dans les secteurs de l’internet, des télécoms, de la télévision et des systèmes d’information.",,,,48.86031,2.36797,70 rue Amelot,75011,Paris,1992,http://www.items.fr,,ITEMSint,https://www.facebook.com/ItemsInternational,,http://www.linkedin.com/company/items-international,,Prestataire
itop,iTOP,"A travers ses 3 filiales, iTOP est un groupe spécialisé dans l’intégration des nouvelles technologies de l’information et de la communication, associée à une vision innovante et pragmatique de sa mise en œuvre",,,,48.70948,2.17553,29 rue Jean Rostand,91400,Orsay,2003,http://www.itop.fr,,ITOPeducation,,,,,Entreprise
itslearning,Itslearning,Itslearning est l’un des acteurs clés du marché des environnements numériques de travail (ENT) opérant exclusivement dans le secteur de l’enseignement.,,,,48.872374,2.350023,13 rue d'Hauteville,75010,Paris,1999,http://www.itslearning.fr,,itslearning,https://www.facebook.com/pages/Itslearning-France/164514893584791,,,,Entreprise
izimobi,Izimobi,Izimobi est spécialisée dans le marketing direct sur téléphone mobile pour les points de vente.,,,,48.405788,2.70192,74 rue Grande,77300,Fontainebleau,2009,http://www.izimobi.fr,,izimobi,https://www.facebook.com/izimobi.france,,,,Prestataire
j-aime-attendre,J'aime Attendre,"J’aime Attendre recense les heures de grande affluence pour appeler ou se déplacer en heures creuses, c'est le bison futé des services clients et des files d'attente.",,,,48.867931,2.34469,120 rue Réaumur,75002,Paris,2009,http://www.jaimeattendre.com,,jaimeattendre,https://www.facebook.com/JaimeAttendre,https://plus.google.com/112068336254549474030,http://www.linkedin.com/company/1442019,,Entreprise
jalios,Jalios,"Jalios est un éditeur d'applications web spécialisé dans les solutions pour réseau social d’entreprise, espaces collaboratifs, portail personnalisé, gestion documentaire et gestion de contenus.",,,,48.827855,2.125485,58  rue Pottier,78150,Le Chesnay,2001,http://www.jalios.com,,Jalios,,,http://www.linkedin.com/company/92433,,Entreprise
jamespot,Jamespot,Jamespot édite une solution en mode SaaS de réseau social d'entreprise.,,,,48.85191,2.42149,27 rue du Progrès,93100,Montreuil,2005,http://www.jamespot.com,,jamespot,,,http://www.linkedin.com/company/224049,,Entreprise
jaïna-capital,Jaïna Capital,Jaïna Capital est un fonds d'investissement qui accompagne les nouveaux entrepreneurs talentueux dans la réussite de leur entreprise.,,,,48.865238,2.30959,1 rue François 1er,75008,Paris,2010,http://www.jaina.fr,,jainacapital,https://www.facebook.com/pages/Ja%C3%AFna-Capital/119217028094570,,http://www.linkedin.com/company/847524,,Investisseur
je-rêve-d-une-maison,Je Rêve d'une Maison,"Jerevedunemaison.com propose un concept novateur : vous accompagner dans la recherche, l'achat et l'usage à plusieurs de votre maison secondaire.",,,,48.881565769000474,2.322993631000429,40 rue de Moscou 75008 Paris,,,2013,http://www.jerevedunemaison.com/,sbuthaud@jerevedunemaison.com,revedunemaison,http://www.facebook.com/JeReveduneMaison,https://plus.google.com/102419670734535914766,http://www.linkedin.com/company/je-r-ve-d'une-maison,,Entreprise
jellynote,JellyNote,Jellynote est une plateforme communautaire pour la création musicale.,,,,48.869508,2.341908,28 place de la Bourse,75002,Paris,2012,http://www.jellynote.com,baptiste@jellynote.com,jellynote,https://www.facebook.com/JellyNote,,http://www.linkedin.com/company/2758702,,Entreprise
jiwok,Jiwok,Jiwok est une plateforme d'entraînements mp3 réalisés par des coachs et nutritionnistes professionnels.,,,,48.868462,2.36045,44 rue rené Boulanger,75010,Paris,2007,http://www.jiwok.com,,jiwok,,https://plus.google.com/105832920719073640933,http://www.linkedin.com/company/1801842,,Entreprise
jobaproximite,JOBaProximite,JOBaProximite est un site qui permet la mise en relation de personnes peu ou pas qualifiées avec de jeunes entreprises en recherche de collaborateurs sur un territoire géographique donné.,,,,48.876446,2.351271,82 rue d'Hauteville,75010,Paris,2012,http://www.jobaproximite.com,,,https://www.facebook.com/jobaproximite,https://plus.google.com/115713663659655403216,http://www.linkedin.com/company/2809520,,Entreprise
jobprod,JobProd,JobProd est un intermédiaire de recrutement qui fait se rencontrer des développeurs informatiques passionnés et des entreprises de qualité.,,,,48.822041,2.36082,19 rue Philibert Lucot,75013,Paris,2011,http://www.jobprod.com,,JobProdDev,https://www.facebook.com/jobprod,,http://www.linkedin.com/company/2354586,,Entreprise
john-s-graphisme,John's Graphisme,"Jonathan est directeur artistique web, son expertise va de la création de sites internet à l'application pour smartphone/tablette en passant par la vidéo. Il met son talent au service de différents clients, petites structures ou bien grands comptes.",,,,48.784600001000456,2.2379900040004372,71,route du pavé blanc,Clamart,2008,http://www.jonathan-menet.fr,jonathanmenet@gmail.com,johnsgraphisme,,,,,Prestataire
jolicloud,Jolicloud,Jolicloud est une application qui permet d'unifier et d'accéder à tous vos contenus stockés dans le cloud.,,,,48.86813,2.34663,23 rue de Cléry,75002,Paris,2009,http://www.jolicloud.com,,jolicloud,https://www.facebook.com/jolicloud,https://plus.google.com/+jolicloud,http://www.linkedin.com/company/709331,,Entreprise
jolicode,JoliCode,JoliCode est une agence experte dans la réalisation de projets web et mobiles de qualité.,,,,48.859589,2.37914,16 avenue Parmentier,75011,Paris,2012,http://www.jolicode.com,,JoliCode,https://www.facebook.com/JoliCode,https://plus.google.com/113059909911594633484,,,Prestataire
joue-avec,Joue Avec,"Editeur et créateur d'applications et solutions numériques : Responsive Design, TBI, Transmedia, Serious game, Html5, WebApp. Editeur de la collection Joue Avec l'art",,,,48.7207961040005,2.4929108140004246,30 rue du Mont Griffon,91330,Yerres,2013,http://www.joueavec.fr,contact@joueavec.fr,joueavec,,,,,Prestataire
journalism-plus-plus,Journalism++,Journalism++ est un réseau de journalistes de données qui développent des récits à partir de données.,,,,48.86462,2.35804,21 rue des Vertus,75003,Paris,2011,http://www.jplusplus.org,,jplusplus_,,,,,Prestataire
jouve,Jouve,"Le Groupe Jouve conçoit, enrichit, valorise et diffuse les contenus sur tous les médias et propose des services éditoriaux, dématérialisation, BPO, IT solutions et impression.",,,,48.858841,2.34839,11 boulevard de Sébastopol,75001,Paris,1903,http://www.jouve.fr,,GroupeJouve,,https://plus.google.com/103316327091227322721/,http://www.linkedin.com/company/groupe-jouve,,Entreprise
kadank,Kadank,"Kadank est un studio de création de jeux sociaux en 3D, multijoueurs et en temps réel.",,,,48.854252,2.3422,3 rue Séguier,75006,Paris,2011,http://www.kadank.com,,kadankgames,,,http://www.linkedin.com/company/2855204,,Entreprise
kalanit-creative-technologies,Kalanit Creative Technologies,"Fondée en Mai 2011, Kalanit Creative Technologies a pour objet la création d’applications mobiles à usage professionnel. \\nKalanit a développé l’appli iTakeNotes pour iPad. Cette application gratuite compte plus de 28 000 utilisateurs dans le monde.",,,,48.846372791000476,2.271452906000434,7 rue Narcisse Diaz 75016 Paris,,,2011,http://www.itakenotes.net,itakenotesforipad@gmail.com,itakenotesforipad,https://www.facebook.com/Itakenotes,,,,Entreprise
kawet,Kawet,Kawet est une application qui permet de créer un espace de travail mobile unifié pour votre entreprise.,,,,48.872379,2.35754,82 rue du Faubourg Saint-Martin,75010,Paris,2010,http://www.madebykawet.com,,madebykawet,https://www.facebook.com/madebykawet,,http://www.linkedin.com/company/865949,,Entreprise
kayentis,Kayentis,Kayentis est un éditeur de solutions professionnelles de dématérialisation de l’écriture manuscrite basées sur la plate-forme Digital Pen & Paper.,,,,48.701729,2.10113,4 route de la Noue,91190,Gif sur Yvette,2004,http://www.kayentis.com,,,,,http://www.linkedin.com/company/55808,,Entreprise
kelaïdo,Kelaïdo,"Kelaïdo lance Ciaofrom, une application mobile permettant à l'utilisateur de créer des photos immersives dans des sites historiques & touristiques.",,,,48.881959646000496,2.3237618200004135,17,Rue Clapeyron 75008 Paris,,2013,http://www.ciaofrom.com,jlbarthelemy@kelaïdo.com,,,,,,Entreprise
keres-technologies,Keres Technologies,"Keres Technologies apporte à l’industrie du multimedia, de la télévision et de la radio une expertise dans la maîtrise d’ouvrage de projets d'infrastructures de diffusion et de production.",,,,48.86372,2.808436,51 rue de l'Abyme,77700,Magny-le-Hongre,1999,http://www.keres-technologies.com,,,,,,,Entreprise
kernix,KerniX,"KerniX est une société spécialisée dans le développement d'applications web et mobile qui intervient notamment dans les domaines de l'e-commerce, de la gestion documentaire, et des plate-formes communautaires.",,,,48.836651,2.32423,15  rue Cels,75014,Paris,2001,http://www.kernix.com,,KerniX,,,http://www.linkedin.com/company/1281465,,Entreprise
kickyourapp,KickYourApp,KickYourApp est spécialisée dans le développement d’applications mobiles pour smartphones et tablettes à partir de son framework propriétaire.,,,,48.854858,2.40352,80 rue des Haies,75020,Paris,2006,http://www.kickyourapp.com,,kickyourapp,https://www.facebook.com/pages/Kick-Your-App/158519607511385,https://plus.google.com/116884231642610898788,http://www.linkedin.com/company/kickyourapp,,Entreprise
kima-ventures,Kima Ventures,Kima Ventures est un fonds d'investissement destiné à financer et à soutenir les entreprises internet et hightech les plus talentueuses.,,,,48.871311,2.32112,8 rue de la ville l'Evèque,75008,Paris,2010,http://www.kimaventures.com,,kimaventures,https://www.facebook.com/KimaVentures,,,,Investisseur
kiolis,Kiolis,Kiolis est une entreprise d’informatique spécialisée dans l’édition de logiciels de personnalisation : publication dynamique de contenus et moteurs de recommandation.,,,,48.835406,2.369898,45 boulevard Vincent Auriol,75013,Paris,2008,http://www.kiolis.com,,,,,http://www.linkedin.com/company/616768,,Entreprise
kisskissbankbank,KissKissBankBank,KissKissBankBank est une plate-forme de financement collaboratif de projets créatifs et innovants.,,,,48.874981,2.34965,1 cité Paradis,75010,Paris,2009,http://www.kisskissbankbank.com,,Kissbankers,http://www.facebook.com/kisskissbankbank,,http://www.linkedin.com/company/761641,,Entreprise
kit-digital,Kit Digital,Kit digital développe la télévision du futur en fournissant des solutions de diffusion numérique aux opérateurs.,,,,48.885529,2.31148,111 rue Cardinet,75017,Paris,2007,http://www.kitd.fr,,KITdigital,http://www.facebook.com/pages/KIT-digital-Inc/97814104509,,http://www.linkedin.com/company/kit-digital-inc,,Entreprise
knowledge-players,Knowledge Players,"Knowledge Players conçoit des solutions numériques d'apprentissage alliant le meilleur de la pédagogie, de l'écriture interactive et du jeu vidéo.",,,,48.84512,2.30209,44 rue Cambronne,75015,Paris,,http://www.knowledge-players.com,,KnowledgePlayer,https://www.facebook.com/pages/Knowledge-Players/200513629523,,http://www.linkedin.com/company/knowledge-players,,Entreprise
knowtex,Knowtex,"Knowtex est une communauté qui explore les transformations du XXIe siècle provoquées par la recherche scientifique, le design industriel et l’innovation technologique.",,,,48.86363,2.436492,104 avenue de la Résistance,93100,Montreuil,2010,http://www.knowtex.com,,Knowtex,https://www.facebook.com/knowtex,https://plus.google.com/114157731755244061915,http://www.linkedin.com/company/2891676,,Communauté
kobojo,Kobojo,Kobojo crée des jeux sociaux.,,,,48.853908,2.34037,23 rue des Grands Augustins,75006,Paris,2008,http://www.kobojo.com,,Kobojo,https://www.facebook.com/kobojo,,http://www.linkedin.com/company/685376,,Entreprise
kontest,Kontest,"Kontest est une plateforme pour créer et diffuser vos concours sur Facebook, le Web et les mobiles.",,,,48.865749,2.39198,14 rue Soleillet,75020,Paris,2010,http://www.kontestapp.com,,kontestapp,https://www.facebook.com/kontest,https://plus.google.com/111795208162182759084,http://www.linkedin.com/company/1257179,,Entreprise
krds,KRDS,KRDS est une agence de marketing digital spécialisée sur Facebook.,,,,48.866501,2.33489,2 rue des Moulins,75001,Paris,2008,http://www.krds.fr,,krds,https://www.facebook.com/KRDS,,http://www.linkedin.com/company/933279,,Entreprise
ktm-advance,KTM Advance,"KTM Advance propose des solutions de e-learning et serious gaming, à la croisée des sciences cognitives et des technologies du jeu vidéo.",,,,48.873871,2.34791,42 rue du Faubourg Poissonnière,75010,Paris,1995,http://www.ktm-advance.com,,KTMAdvance,https://www.facebook.com/KTMAdvance,,http://www.linkedin.com/company/489812,,Entreprise
kwaga,Kwaga,"Kwaga imagine des solutions pour que l’email soit plus simple, plus naturel, et moins envahissant et propose writethat.name un service de mise à jour automatique des contacts.",,,,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2009,http://www.kwaga.com,bein@kwaga.com,writethatname,http://www.facebook.com/pages/WriteThatName/183896871696601,https://plus.google.com/u/0/110561223415155311781/,http://www.linkedin.com/company/kwaga,,Entreprise
kxen,kXen,kXen fournit des solutions pour opérer des prédictions analytiques à partir des big data.,,,,48.870461,2.231742,25 quai Gallieni,92150,Suresnes,,http://www.kxen.com,,kxen,http://www.facebook.com/InfiniteInsight,,http://www.linkedin.com/company/kxen,,Entreprise
kylotonn,Kylotonn,Kylotonn est un studio de création de jeux vidéo qui développe ses propres solutions technologiques : moteur de rendu 3D avec Kt Engine et chaîne de production cross-plateformes avec Play All et Play Online.,,,,48.865629,2.392446,18 rue Soleillet,75020,Paris,2002,http://www.kylotonn.com,,,,,http://www.linkedin.com/company/52209,,Entreprise
l-accélérateur,L'Accélérateur,"Créé et animé par des serial entrepreneurs aguerris en prenant modèle sur le célèbre Y Combinator, l’Accélérateur a pour mission d’aider les startups à décoller.",,,,48.87135,2.33764,13 rue Marivaux,75002,Paris,2012,http://www.laccelerateur.fr,,laccelerateur,https://www.facebook.com/pages/LAcc%C3%A9l%C3%A9rateur/225490190871801,,,,Incubateur
l-appart-remix-coworking,L'Appart - Remix Coworking,"L'Appart est un espace de coworking unique, situé en plein coeur de Paris. Très chaleureux, cosy, c'est aussi un espace Remix, cela veut dire : pitchs, apéros, réseau, formations, et surprises. L'Appart est réservé aux créateurs et créatifs.",,,,48.87261892829001,2.3356246948242188,57,rue de turbigo,,2011,http://remixcoworking.com,contact@remixcoworking.com,Remixcoworking,https://www.facebook.com/RemixCoworking,,,,Tiers-lieu
l-appero,L'Appero,"L'Appero est une application mobile géolocalisée, propulsée par SmatPhood, qui permet de passer commande pour la livraison de produits à domicile.",,,,48.886822,2.32791,17 rue Ganneron,75018,Paris,2012,http://www.lappero.com,,lappero,https://www.facebook.com/lappero,,,,Entreprise
l-etablisienne,L'Etablisienne,"L'Etablisienne est un lieu dédié au faire-soi même, à l’ameublement et à l’habitat qui propose un atelier en self-service, des établis et des postes de travail à louer à l'heure ou à la journée.",,,,48.846062,2.40101,88 boulevard de Picpus,75012,Paris,2011,http://www.letablisienne.com,,L_Etablisienne,https://www.facebook.com/L.Etablisienne,,,,Tiers-lieu
l-ile-des-médias,L'Ile des Médias,L'Ile des Médias est une agence digitale interactive qui intègre une unité spécialisée sur les nouvelles technologies d'affichage interactif.,,,,48.867821,2.34089,15 rue de la Banque,75002,Paris,1996,http://www.ile-des-medias.com,,,,,http://www.linkedin.com/company/1892169,,Prestataire
la-banque-audiovisuelle,La Banque Audiovisuelle,"La Banque Audiovisuelle édite Vodeo, plateforme de vidéo à la demande dédiée aux documentaires et reportages.",,,,48.8754,2.35053,40 rue de Paradis,75010,Paris,2005,http://www.vodeo.tv,,vodeo,https://www.facebook.com/Vodeo,https://plus.google.com/+vodeo/,,,Entreprise
la-belle-assiette,La Belle Assiette,La Belle Assiette est une plateforme qui permet de réserver un chef professionnel pour qu'il vienne cuisiner à domicile.,,,,48.849998,2.2908,10 rue Béatrix Dussane,75015,Paris,2012,http://www.labelleassiette.fr,,LaBelleAssiette,https://www.facebook.com/labelleassiette,https://plus.google.com/101072660764734799950,http://www.linkedin.com/company/2673331,,Entreprise
la-boite-de-nuit,La Boite de nuit,"La Boite de Nuit lance « Des entrées pour des sorties » \\nUne box personnalisée sur le thème de la découverte artistique. \\nMusique, théâtre, expositions, festivals, cinéma… Découvrez et partagez. \\nVos invitations dans votre boîte aux lettres.",,,,48.87261892829001,2.3356246948242188,11 boulevard saint martin 75003,,,2013,http://laboitedenuit.fr,c.schilling@laboitedenuit.fr,,https://www.facebook.com/Laboitedenuit/info,,,,Entreprise
la-cantine,La Cantine,La Cantine est à la fois un lieu de travail et un projet collaboratif dédié aux nouvelles technologies qui propose aux acteurs de l’écosystème numérique un environnement propice à leur rencontre et leur collaboration.,,,,48.870468,2.3427,151 rue Montmartre,75002,Paris,2008,http://www.lacantine.org,,lacantine,https://www.facebook.com/LaCantineparSiliconSentier,,,,Tiers-lieu
la-fausse-boutique,La Fausse Boutique,"Concept-store qui ne vend que des produits venant à 100% de l'entreprenariat français. Son originalité réside dans le rassemblement en un même lieu d'un espace de vente, d'un atelier de création et d'un espace de coworking.",,,,48.882505306000496,2.333479847000433,32 rue Pierre Fontaine,75009,Paris,2012,http://www.lafausseboutique.com,vincent@lafausseboutique.com,fausseboutique,https://www.facebook.com/lafausseboutique,,,,Entreprise
la-fonderie,La Fonderie,La Fonderie - agence numérique d'Ile-de-France - est un organisme associé du conseil régional en charge du numérique qui pilote notamment le projet TechOnMap.,,,,48.83596,2.39575,39 rue de Wattignies,75012,Paris,2012,http://www.lafonderie-idf.fr,,lafonderie_idf,https://www.facebook.com/lafonderie.idf,https://plus.google.com/106271588359503534146,http://www.linkedin.com/company/2972733,,Acteur public
la-fonderie-de-l-image,La Fonderie de l'image,La Fonderie de l'image propose des formations aux métiers de la communication visuelle et du multimedia.,,,,48.861771,2.41651,80 rue Jules Ferry,93170,Bagnolet,1993,http://www.campusfonderiedelimage.org,,campuslfi,https://www.facebook.com/campusfonderiedelimage,https://plus.google.com/111115070638427793498,,,École
la-manufacture,La Manufacture,"Alternative au travail à domicile, au café ou en bibliothèque, La Manufacture est un espace de coworking qui propose des espaces de travail et de rencontres aux auteurs (scénaristes, écrivains, auteurs jeunesse, traducteurs, etc).",,,,48.847759,2.37702,100 rue de Charenton,75012,Paris,2010,http://la-manufacture.tumblr.com,,,https://www.facebook.com/pages/La-Manufacture/151257858237420,,,,Tiers-lieu
la-netscouade,La Netscouade,"La Netscouade est une agence digitale pionnière du web social, leader en innovation, communication d'influence, rich media et production web et mobile.",,,,48.84967,2.38001,8 passage Brûlon,75012,Paris,2007,http://www.lanetscouade.com,contact@lanetscouade.com,lanetscouade,https://www.facebook.com/lanetscouade,,http://www.linkedin.com/company/260333,,Prestataire
la-paillasse,La Paillasse,"La Paillasse est un biohackerspace, un laboratoire communautaire pour les biotechnologies citoyennes, qui est juxtaposé au hackerspace /tmp/lab",,,,48.775082,2.4093,6 rue Léon Geffroy,94400,Vitry sur Seine,,http://www.lapaillasse.org,,lapaillasse,,,,,Tiers-lieu
